lat,lon,pc_code,pc_location,pc_name,ps_male,ps_female,ps_total
34.50867443000004,69.18066344000002,0101001,کوچه اچکزی,ليسه عاشقان و عارفان,3,3,6
33.87580948000005,69.63338020000003,1308138,کوندی حسن خیل کلی,مسجد ونس خیل,3,0,3
34.45623962700017,70.59428924500008,0605160,داربنګ,دار بنګ مکتب,2,1,3
34.24672994000013,69.99698577000001,0619243,ماما خيل,ماماخيل ليسه,0,3,3
34.47952462000011,70.92009011000003,0614499,علي خيل کلی,شخصي کور,0,2,2
33.30640805000005,62.14273845000008,3214301,قندیز,مسجد قدیمی قندیز,4,1,5
36.91065493600006,66.84834686300006,2106177,شهاب افغانیه,مسجد جامع خواجه ولی,1,1,2
34.88705194000006,69.68533361000003,0206095,شکوت,متوسطه شهید حفیظ الله,4,0,4
34.946563160000125,68.54131215100007,0310131,بازار ولسوالی دشت گذار,کیلینک حیوانی ولسوالی,1,1,2
34.27624227000005,63.24147262000009,3212376,پشت پاجی,مسجد پشت پاجی,3,2,5
34.28907849000007,63.05783067000005,3212377,قریه سیروان,مکتب سیروان,3,2,5
35.00530741000006,68.86111751000001,0307090,سرپل دو آب,مسجد جامع دو آب,2,1,3
34.99556325000001,65.70398113000003,2301039,جنداک,مکتب جنداک,3,2,5
34.86126123000001,70.36992997000004,0704076,پړوایی,دپړوائي ښوونځی,2,2,4
34.8866182900001,70.37945197000006,0704080,منګو,دمنګو ښوونځی اوخېمه,2,1,3
34.923274180000064,70.39196032000008,0704081,کوټلی,دکوټلي اسلامي مدرسۀ,1,1,2
34.94980635000006,71.22808631,1506063,شین کوړک,مکتب ابتدائیه,4,2,6
34.96645553000003,71.27483787000004,1506064,شیگل واشیلتن,تعمیر ولسوالی,3,2,5
35.01560098000009,71.39875741000002,1512054,بیاداد,مکتب ابتدائیه,2,2,4
33.787642380000136,64.89160150000002,2305113,قریه تخته ترمه,خیمه بازار تخته ترمه,2,1,3
33.97186444000007,63.71988353000005,2309178,قریه خوا جه ها,مکتب تولک,3,1,4
34.12008072000004,63.63185896000005,2309186,تگاب اشلان,مکتب متوسطه تگاب اشلان,3,1,4
34.153500510000036,63.519567250000065,2309192,لراق,منزل ارباب میرگل,1,1,2
33.945931449999996,63.797304510000046,2309193,سنگ خلق,مکتب ابتدای سنگ خلق,2,1,3
32.40451600000003,64.47085691000005,3007196,نوزاد کلان,اسعد سوري ليسه,6,1,7
32.232402140000005,64.69830950000004,3009184,شیرغزی,د نور محمد كور,3,2,5
32.26020614,64.74522454000005,3009185,کاڼی مانده,خان محمد مسجد,3,2,5
35.61373847000009,63.310735320000056,3105153,اکازی ها,مکتب اکازی ها,2,1,3
35.52160345000002,63.370382050000046,3105158,جوی کار,مکتب جوی کار,2,1,3
35.32536504000007,63.64135239000006,3105168,محله پایین,مکتب محله پایین,3,2,5
35.61215435000008,63.324845360000026,3105188,سرخلنک جوی گنج,مسجد سر خلنگ جوی گنج,2,1,3
32.90659178000003,61.90357121000003,3303055,کاریز صادق,مسجد کاریز صادق,1,1,2
32.2993253600001,61.297109710000015,3304072,حسن آباد علیا,مسجد حسن آباد علیا,2,1,3
32.76432537000001,62.578462240000064,3306149,قریه تودنک,خیمه قریه تودنک  ( کوچی ),1,1,2
32.55547772000003,63.233858680000054,3310177,مغل آباد,مسجد مغل آباد,1,1,2
34.95213324999998,69.59841878000003,0205039,افغانیه,مکتب قاضی عبدالجمیل,1,3,4
34.853588320000036,69.6453694300001,0206078,مرکز ولسوالی,لیسه غازی عثمان,4,0,4
34.85720486000002,69.39293610000007,0308143,ملا احمد خیل,مکتب ملا احمد خیل,2,1,3
34.79483419000007,69.46397381000007,0308144,دندر,مکتب دندر,1,1,2
34.779720190000006,70.11452913000002,0703093,عليشنګ,دکوټوال خنډودکلي جومات اوعامه برنډه,2,1,3
34.99739611000008,70.73665760000004,1513082,مورچل,مکتب ابتدائیه,3,1,4
34.614080060000084,70.76200808000009,1514083,برنورگل,لیسه ذکور,1,3,4
36.986239770000104,70.63250517000004,1702054,گزان,مسجد گزان,2,1,3
37.05528507999999,70.65470123000006,1702055,باغ مبارک,مکتب باغ مبارک,2,1,3
33.59241815000012,64.22200661000001,2308232,سیب تلخ,مکتب سیب تلخ,1,1,2
33.90772129000009,67.12117059800003,2407191,شازان,مسجد,2,1,3
33.83226567200009,67.24597724200002,2407192,غجورک,مسجد,2,1,3
33.53988031299998,66.66672259900007,2402172,راخان,مسجد,2,1,3
35.75190246700002,68.49832322400005,0902260,نوامد قره خوال شلکتو,مسجد نوآمد,2,1,3
35.598301780000064,68.73000368800004,0903261,خواجه زید سفلی,مدرسه ابوحنیفه,2,1,3
34.46610113200009,69.24840480100005,0104539,قلعه حسن خان سفلی,مسجد جامع قلعه حسن خان,2,1,3
34.492235239000024,69.31229847,0104540,حصه دوم سید جمال الدین قریه حسین خیل,مسجد مهترلام بابا,2,1,3
34.90686235300009,70.37706366600011,0704131,لوکاړ,مکتب,2,1,3
34.75865579000005,70.29734609700007,0704132,چينچار پول,مسجد,2,1,3
36.29095801700001,68.73563169800008,0905275,لارخوابی,مسجد ملاخال محمد,2,1,3
33.316118869,69.86438495800003,1402177,د ديګانو کلى,جامع جومات,2,1,3
37.05793335500011,71.17524731700009,1712305,درگاب,مکتب وکیل عبدالجبار,2,1,3
36.043066468000006,66.23617174800005,2204141,سفر قشلاق,مسجد,2,1,3
31.832221330000092,66.37416795600008,2602052,درو,دحاجی عبدالعزیز پمپ,2,1,3
35.72348160700011,65.26090340500006,2908212,قلعه توردی,مکتب ابتدائیه نسوان قلعه تردی,2,1,3
34.5090996100001,69.24232755500007,0101520,عقب فابریکه کوکاکولا,مسجد حضور حضرت نبی,2,1,3
34.57712942300003,69.16927612200003,0101528,ناحیه 15,مسجد محمد حنیفه غازی,2,1,3
35.14290983800002,69.28544614900005,0305154,عزت الله خیل / گلبهار,متوسطه عبدالهادی شهید,2,1,3
34.41438309700008,70.56486252700003,0605512,کوز ده غازی,کلینیک,2,1,3
34.44125468100004,70.62879268300001,0605513,درگل سفلی,مولوی ابراهیم کاموی ښوونځی,2,1,3
35.64012419600001,69.88030223200008,0807108,چونی,مکتب چونی,2,1,3
35.303170359999996,69.42446882700008,0802099,چمال ورده,مسجد چمال ورده,2,1,3
36.08992567600002,69.00342452500004,0904265,خواجه گلخوار,مکتب خواجه گلخار,2,1,3
34.932332992999996,66.46148699500003,1005178,کلیگان,لیسه نسوان کلیگان,2,1,3
34.271252410000095,62.36383500000002,3202062,قریه سر اسیاب,مکتب متوسطه سر آسیاب,0,3,3
36.71706323000004,69.25501896000003,1804059,سقابه,مکتب دهانه بنگی,5,2,7
36.52873468000005,69.36576055000003,1804060,میرزابچه,لیسه مولوی عزت الله شهید,3,2,5
36.91652610000003,69.72089006000006,1810119,دشت مرزایی,لیسه کوکتابه,2,1,3
37.168973750000106,69.80510956000003,1810120,گنده,مکتب متوسطه گنده,2,2,4
36.52187461000002,67.8292491600001,2002022,قریه دولت آباد,مکتب متوسطه دولت آباد,2,1,3
36.45507944000008,67.8962214200001,2002023,مرکز ولسوالی,تعمیر ولسوالی,3,1,4
34.3447002,61.47871013000011,3211456,مرکز سر آسیاب,مسجد سرآسیاب,1,2,3
34.36984989000009,63.175859740000064,3212365,مرکز اویه  چهار محل,لیسه مرکز اوبه,4,2,6
34.13035484000002,67.0671756070001,1007186,دره غول سیا,مسجد دره غول سیاه,2,1,3
37.00831063400008,70.1072349130001,1702287,نوآباد قلعه ظفر,مسجد قلعه ظفر,2,1,3
33.58458885900003,70.08657150000003,1413185,ساړه پيله,ساړې پيلې ښونځې,2,1,3
36.969261750000065,70.33992919600006,1707295,چپه,مسجد جامع قریه چپه,2,1,3
37.04621947400002,70.12431706000007,1810209,دشت امانی,مسجد جامع,2,1,3
36.56611180100006,70.94827824900004,1718313,آورغ,متوسطه نسوان آوغ,2,1,3
36.96337173000004,68.57958664500005,1907219,شور آرق,مکتب متوسطه,2,1,3
33.93994420800008,65.71620244500005,2405182,دهن آبدره,مسجد,2,1,3
34.83627940000002,63.87413595800009,3106198,کفتر خان,مسجد کفتر خان,2,1,3
32.071870008000126,64.83740134600002,3008226,نوی مکتب,نوی مکتب,3,1,4
34.364726459000124,62.16109931100005,3201474,مكتب متوسطه سيد قناد,مكتب متوسطه سيد قناد,2,2,4
34.37338948200011,62.180228710000065,3201475,ناحیه 09,مولانا جامی,2,2,4
34.527282135000064,69.40983160300003,0101532,ناحیه 21 ده سبز,مسجد عبدالوهاب,2,1,3
34.607128282000055,69.08197047600002,0101534,شهرک طلائی,لیسه شهرک طلائی,4,2,6
34.698050200000054,69.06573980500005,0106543,اسد آباد,مسجد,2,1,3
34.796639445999986,69.16411857700008,0110544,قریه بازاری,مکتب متوسطه مقاومت,2,1,3
34.571819868000084,69.11076754900007,0101523,عقب لوای 16,مسجد یعقوب,2,1,3
34.517598796000044,69.33477342900001,0101524,بلاک ده ارزان قیمت,لیسه غلام صدیق,2,1,3
34.50585351000013,69.33524156400004,0101525,بلاک سیزده ارزان قیمت,لیسه صدیق الله رشتین,2,1,3
34.87894823900006,69.19982577700004,0114548,جارچی,مکتب متوسطه جارچی,2,1,3
34.83022602500001,69.14901622000006,0114549,قلعه حاجی,مکتب متوسطه قلعه حاجی,2,1,3
34.73118784900006,69.84414051700001,0115550,رودبار,مکتب رودبار,2,1,3
34.775884096000034,62.332258871000086,3207479,جعفر بيگ خراساني,مکتب,2,1,3
31.948599928000107,61.67071436000003,3309252,سبزگذی,مکتب سبزگذی,2,1,3
34.089318682000034,70.52406110300005,0613517,تنګی کلی,مکتب,2,1,3
34.15915876400006,69.07062687700002,0505083,بازارواغجان,مسجد عقب بازار,2,1,3
34.39038983000006,70.41276638100001,0601508,فامیلی های فارم هده,مسجد شهرک سیاف,3,1,4
35.40950574000003,69.697688548,0804102,مرکز خینج،شاه چهره,مکتب خاتم الانبیا,2,1,3
35.4685760380001,69.76226505300006,0804103,زریان شهر,مکتب محمد پناه شهید,2,1,3
36.15827433300012,68.83526673300007,0905269,شتر غلت,مکتب ابتدایه,2,1,3
35.196563585999996,67.61692390900004,1003172,سموج ها,مسجد سموچها,2,1,3
35.120996074000054,67.47759380600004,1003173,کدوخانه,مسجد کدو خانه,2,1,3
35.09592687200009,66.69439843900008,1005174,سرتوسری,منبر پای وچه,2,1,3
34.37008201600005,66.77212139800008,1006181,دهن کهدر,مدرسه دینی دهن کوهدر,2,1,3
34.429049929000044,67.13180622200005,1006182,دوآبی مهر,مکتب متوسطه دو آبی,2,1,3
33.836450892000094,69.63939773500005,1308219,د ماما خیلو کلی,هده,2,1,3
34.61375031000018,70.81556626300004,1510122,چمباړی,مسجد,2,1,3
37.17376339700009,70.52415714900009,1701283,لایابه,لیسه نسوان لایابه,2,1,3
36.99911941900002,70.45896796200002,1702290,درخان,نسوان دهدهی ولسوالی,2,1,3
37.344768612000095,70.311260469,1704291,بید کلان,لیسه بید کلان,2,1,3
37.575958799000006,70.41824856200003,1709299,تیرگران,مدرسه,2,1,3
36.839787979000086,70.84315705300007,1710300,خرنداب,نسوان خرنداب,2,1,3
37.419336228000056,70.25392467800002,1713308,غنغر پایان,مسجد غضنفر پائین,2,1,3
36.88242634200001,70.21161217700003,1715309,وحدت آباد,مدرسه وحدت آباد,2,1,3
36.17268912900009,70.78072736200002,1726316,لاجور شو,مکتب لاجور شو,2,1,3
35.52390968500003,67.96652637600005,2005100,چوقورک ده,مکتب اناثیه سرخ قلعه,2,1,3
35.91053305100004,67.33915401700004,2006101,قریه تاقچی,مکتب,2,1,3
33.97452146900002,66.30513294700009,2404176,تالیج,مسجد,2,1,3
33.89696286100013,66.20487664800005,2404177,خربید علیا,مسجد,2,1,3
33.425581730000076,65.86892874500005,2406186,غوله کیسو,مسجد,2,1,3
33.56157151300004,65.69478884700008,2406187,کورنگگ,مدرسه,2,1,3
32.171947775999975,66.87052795400004,2601046,کگری،امکی,کگری مسجد,2,1,3
32.15300389700006,66.985556188,2601047,میرانزائی,مسحد لور کاریز,2,1,3
31.955573634000146,67.00487562500004,2603056,عمرزی,مسجد,2,1,3
36.043749479000056,65.36890219700004,2805125,گردن,مسجد,2,1,3
34.708394647999995,62.87530915600004,3102192,سنگ لوح,سنگ لوح مسجد,2,1,3
33.264825991000095,69.82094426400003,1404180,پير باد شاه کلى,حاجي پير بادشاه کلى جوما,2,1,3
33.254104547000146,69.78659102400005,1404181,نيک محمد کلى,حاجي نيک محمد کلي ښونځې,2,1,3
34.91792246400005,64.336964134,3106201,تخلنگه,مسجد تخلنگه,2,1,3
34.37382992400003,62.14462135300003,3201471,مسجد جامع جبرئيل,مسجد جامع جبرئيل,2,2,4
34.35757176500011,69.61936959800002,0115551,جروبی,لیسه تهزین عام جروبی,2,1,3
34.63766083500008,69.75989098999999,0115552,وکه خاص,مکتب وکه خاص,2,1,3
35.390254981000076,68.3981603780001,0911279,کلوله سنگ,مسجد کلوله سنگ,2,1,3
37.16873588600005,69.43175411000004,1812212,آی خانم,لیسه آی خانم,2,1,3
36.20651738000001,69.87946229000002,1813213,ترشت,مکتب متوسطه,2,1,3
34.566674924000075,64.70319721400006,2301239,شاخ ملان،چشمه سکینه,مسجد شاخ ملان,2,1,3
33.522542349000034,63.79622028800003,2310240,ناگه,مکتب ناگه,2,1,3
35.305476106000114,65.24103391100002,2910215,دیوارک,مسجد,2,1,3
32.614562740000046,63.67324660000004,3310172,قلعه کهنه,مکتب ابتایه ذکور قلعه کهنه,2,1,3
32.19349240000008,63.558016230000064,3406057,دنگر آباد,دنگر آباد,1,1,2
35.17536233100008,69.2223161540001,0306064,تاخمه بابه مردان صاحب,لیسه تاخمه,2,1,3
33.56243631100009,62.74719338799999,3209480,دره بست,مسجد دره بست,2,1,3
35.00272357500004,70.07840186800004,0705136,کشيدور,مسجد,2,1,3
34.7153144150001,63.86321131199999,3104080,شورک حاجی محمد شاه خان,مسجد شورک,1,1,2
34.91635675400011,68.64606711600005,0309142,دینگک سیل زاده,لیسه نسوان حضرت زینب,1,1,2
34.51087009999998,69.17511911000011,0101013,چنداول,تکيه خانه عمومي,3,2,5
34.56950000000008,69.13307222000005,0101244,قلعه نجارها,مکتب متوسطه نمبر ١٦,4,3,7
34.54277991000006,68.96435500000008,0102417,اوريا خيل,مکتب متوسطه اوریاخیل,2,2,4
34.48005115000004,68.94906596000003,0102418,چوک ارغندي,ساحه کوچي ها,2,1,3
34.352292220000066,69.11714510000007,0103422,نونياز,منزل ملک خواني,2,1,3
34.41689761000002,69.14518153000009,0103423,بالا قلعه,لیسه ذکور چهارآسیاب,2,1,3
34.47010521200009,69.20068406200008,0104459,ولايتي,مکتب متوسطه شهید محمد عارف ظریف,2,2,4
34.467500000000015,69.31333333000002,0104460,قريه کاريز بکر,مکتب ابتدائيه کاريز بکر,2,1,3
34.646100641,69.39454217600006,0105472,ده سبز خاص,لیسه نسوان ده سبز خاص,1,1,2
34.60836995000015,69.26238547000011,0105474,قلعه زرین,مسجد شریف حاجی احمد شاه,2,2,4
34.68545039000008,69.03443985000004,0106394,قلعه وزير,ليسه دره شکردره,4,3,7
34.66741061000002,69.07541514000005,0106395,قلعه مراد بيک,ليسه قلعه مراد بيک,3,3,6
34.86588865000008,69.18468964000004,0114366,دینار خیل,مکتب متوسطه عبدالرحمان بابا,2,2,4
34.843956740000095,69.15720909,0114367,مرکز ولسوالی,ليسه عبدالوکيل شهيد,3,2,5
34.56868747000004,69.71990075000006,0115479,لوي کلي,مسجد یاردل اوریاخیل,2,1,3
34.36484157000005,69.57981103000004,0115480,لوي کلي,مکتب ابتدائيه تيزين خاص,2,1,3
34.57776629000008,69.59578261000006,0115517,گوگا مندا,مکتب گوگا مندا,1,1,2
34.66239124000005,69.83624382000004,0115518,سپیر کوندی,مکتب سپیر کوندی,1,1,2
34.43259103000002,70.40295759000001,0603084,دوسرکه,کلینيک بختان,0,2,2
34.35657341000007,70.22309465000008,0603085,فتح آباد,فتح آباد کلینيک,3,0,3
34.08106757000006,66.9258533500001,1007150,تخته ها,مسجد تخته ها,1,1,2
34.03167321000013,66.97161039000012,1007151,واز درغان,مسجد واز درغان,1,1,2
34.11790565000007,66.9681941800001,1007159,نس پتان,مسجد توپ اسمعیل,2,1,3
32.97093490000001,69.07377057000011,1205081,شاه طوری,ستر جومات,2,0,2
32.97138823000007,69.07476653000002,1205082,شاه طوری,محمد حیات میلمستون,0,2,2
32.184638050000096,69.00664213000002,1208126,پایندی کلی,مولوی سراج الدین مدرسه,3,1,4
32.44728365,68.85172837000009,1208127,شکین,بازار جومات شکین,3,0,3
33.885779689000024,69.67766876000007,1308207,موتی کلی، سکندرخیل، احمدخیل,دموتي مكتب,1,1,2
33.6666621700001,69.78482170000008,1309170,کوټکی، سترکلی,مسجد کوټکی,3,0,3
33.32614995000005,69.94279470000002,1401003,د عمر کلي,د عمر کلي درمند,4,1,5
33.32765050000007,69.94409176000003,1401004,شمل عمر کلى,د محمد والي شاه هجره,2,2,4
36.63276682200004,68.84997968400009,1902115,ناقل سالارزی,مسجد سالارزی,2,1,3
37.194565480000065,68.89822911000002,1905093,مرکز شهر امام صاحب,سر چوک امام صاحب,3,1,4
37.15549619000005,68.90591411000011,1905094,قریه اوته بلاقی ها,مکتب اورتبلاقی,3,1,4
35.50397325000006,67.76274366000004,2005072,قریه آب خورک,مدرسه آبخورک,3,1,4
35.564919980000084,67.81933833000004,2005073,مرکز ولسوالی,مدرسه دو آب,2,1,3
37.00583957000005,66.08406227000009,2804069,چارچنغو,لیسه چارچنغو,3,2,5
37.01402769000001,66.13708515000006,2804070,منگجیک,مکتب منگجیک,2,2,4
37.5317154700001,65.71695304000005,2806086,قرنس,مکتب قرنس,2,1,3
37.49518734999999,65.80223849000004,2806087,چوپلی,مکتب چوپلی تپه,1,1,2
35.72003963000002,64.15662982000003,2907110,زوری ها,مکت ابتدائیه زوری ها,2,1,3
36.41997614000006,64.88473039000007,2909158,قوزی بای قلعه,لیسه نسوان قوزی بای قلعه,3,2,5
36.36500584000004,64.90297028000003,2909159,کوک چه قلعه,مکتب جر قلعه,2,2,4
34.27960544000002,62.39698059000005,3202078,قریه سر حسن خواجه,مكتب متوسطه شهدا,2,0,2
34.22481174000006,62.62732016000004,3206128,قریه شاه آباد,مکتب شاه آباد,3,2,5
34.21801420000006,62.59203992000001,3206129,قریه گل میر,لیسه گل میر,2,1,3
31.62775303000004,61.50522186000003,3309097,درق,مکتب متوسطه درق,2,2,4
36.83144968000007,70.17093583000006,1715163,خمبک,مکتب خمبک,1,1,2
36.68886524400005,71.14013012600006,1716098,تیر گران,لیسه نسوان تیر گران,1,1,2
37.77451852000009,71.54261771000006,1719221,چاسنور علیا,لیسه چاسنور علیا,1,1,2
37.88465500000008,70.22138848000004,1720238,سنگ آب,مسجد جامع سنگ آب,2,1,3
36.85506000000007,71.52269000000004,1723199,یخدرو,مکتب یخدرو,1,1,2
37.060016270000105,71.42948050000003,1723200,زیچ,مکتب زیچ,1,1,2
36.60264288000008,71.38917280000005,1725193,زرخان,مکتب عاشور بیک,1,1,2
36.573047700000025,71.39180120000005,1725194,دند,مکتب دند قریه دند,1,1,2
35.98193043000006,70.90075681000006,1726191,شهران,کلینیک شهران,1,1,2
38.27387180000006,70.92810794000007,1727268,خرکد,مدرسه خرکد,3,1,4
37.45304365800005,70.567483963,1708296,زرنود بالا,مسجد زرنود,2,1,3
37.591035181000066,70.301763518,1709298,افچ,مسجد جامع افچ,2,1,3
36.976742996000084,70.46659566600006,1702288,علی منگو,مسجد جامع علی,2,1,3
37.14770114200009,70.51604756300004,1702289,جته,لیسه شهباز خان شهید,2,1,3
37.19559125000011,70.5864958000001,1701004,سر قول یفتل علیا,مکتب سر قول,2,1,3
37.22469428000008,70.51252386000004,1701005,ده کلان یفتل علیا,مکتب ده کلان,2,1,3
37.32750000000005,70.39222222000011,1704034,قریه سپین,مکتب اناثت سپین,2,1,3
36.8877044200001,70.77768147000003,1705073,ظلم آباد,لیسه نسوان سر لوله,2,2,4
36.906219810000046,70.74795619000008,1705074,ده پاره,لیسه غلام احمد,2,2,4
37.05815086000003,71.10149044000009,1712116,میدان,مرکز ولسوالی میدان,1,1,2
37.07190610000006,71.13440915000002,1712117,شکران,مکتب حامدی,1,1,2
37.489527689999996,70.23823711000003,1713146,آب گنده,مکتب متوسطه آب گنده,1,1,2
37.55791209000004,70.59842609000005,1714234,آجرش,مکتب آجرش,2,2,4
37.70048457000004,70.40010979000002,1714235,سلام ده,مسجد سلام ده,2,2,4
36.864195600000116,70.20612401000004,1715154,گندم قول,مکتب گندم قول,3,2,5
36.63140000000003,70.24443000000011,1717168,قریه کرسده,مکتب کرسده,1,1,2
36.404510400000035,70.76059961000001,1718258,گوهر,مکتب گوهر,2,1,3
36.31685373000009,70.66865335000004,1718259,لرکی,مکتب لرکی,2,2,4
37.9314260300001,70.72012345000005,1721249,قریه دراج پایان,لیسه دراج,2,1,3
37.93109493000006,70.65064958000002,1721250,شخرو,مکتب شخرو,2,1,3
38.38027266000003,71.12020043000004,1722263,قریه ورفد,مکتب ورفد,2,1,3
38.286947760000075,70.60760033000007,1724276,غمی پایان,مکتب غمی,3,1,4
38.39949789999999,70.69329713000005,1724277,مناو,ماه نو,1,2,3
38.18781503000003,70.5726866500001,1724280,سر ناظم,مکتب سر ناظم,1,1,2
38.3238939200001,70.72484923000009,1724281,خان دره,مکتب خان دره,1,1,2
36.99903000000007,72.57826000000006,1728206,پنجه,لیسه پنجه,1,1,2
36.96841889000004,72.89725343000008,1728207,کیپ کوت,مکتب متوسطه کیپ کوت,1,1,2
37.12471607200012,70.58541796700005,1701285,گذر محکمه,لیسه عالی مخفی,2,1,3
37.04915054500001,70.44929495100007,1702286,گنده چشمه,مکتب متوسطه گنده چشمه,2,1,3
36.9707837040001,70.17956089600008,1711303,پسته خور,مکتب پسته خور,2,1,3
36.92515974000001,70.25899040200007,1711304,توتک,مکتب حضرت عباس,2,1,3
37.47613136600002,70.03622454200004,1713306,اسپا خواه,مکتب,2,1,3
37.350399749000026,70.12440161400005,1713307,بل بل دره,مسجد بلبل دره,2,1,3
36.876234370000034,71.05802928700004,1716311,قلات,مسجد سر قلات,2,1,3
36.52332899500014,70.83799258300006,1718314,ته لولیچ,مکتب ابتدایه,2,1,3
37.21953300400006,71.43939852400008,1723315,قاض ده,مکتب لیسه غاران بلا,2,1,3
36.672022290000086,69.64891581000008,1801002,خطايان,لیسه  خطايان,4,2,6
36.7101346600001,69.61404820000007,1801003,الفاروق,مکتب الفاروق,5,2,7
36.79604680000009,69.66980060000006,1801005,خواجه خلیل,مکتب خواجه خلیل,3,1,4
36.73917365000009,69.53944421000008,1801006,ناحیه سوم,لیسه ذکور سید عبدالله,5,2,7
36.73622772000002,69.53416046000008,1801010,ناحیه سوم,لیسه داکتر سید حسین,5,2,7
36.73069365000005,69.54919050000002,1801011,ناحیه اول,لیسه ذکور ابو عثمان,6,3,9
36.74086425000012,69.36391220000007,1801021,شهدا قلبرس,لیسه گل نظر,4,2,6
36.72563101000001,69.42963423000006,1801022,آق مسجد,لیسه آق مسجد,5,3,8
36.74308910000004,69.59076978000007,1801032,گنج علی بیگ,ليسه گنج علی بیگ,2,2,4
36.78475052000001,69.62556305000003,1801033,اوچقدق,اوچقدق,2,1,3
36.90286679000006,69.68538256000004,1802038,خواجه لمتو,مسجد خواجه لمتو,1,1,2
36.98979419000005,69.61232873000004,1802039,قلعه مامه یی,مکتب قلعه مامه یی,1,1,2
36.66492815000011,69.34189590000005,1804062,آفاقی,لیسه اتحاد,5,3,8
36.58588341000005,69.3587132000001,1804063,چله تاش,لیسه منصورشهید,2,2,4
31.426069541000075,65.92692635800006,2703086,حاجي عزيز کلی,ټي بي سي کلینیک,2,1,3
31.44977518000013,65.32078235000009,2704175,ټالكان,كمپ ټالكان,1,1,2
31.466646300000136,65.25783581000006,2704176,موشان,شرعلي كمپ,1,1,2
31.542880460000028,65.45488092000008,2704180,پنجوايي مرکز,د شمس الدين كاكر مكتب,4,0,4
31.67175419000001,65.39819452000005,2705155,د ژړي دښت,شپږم كمپ ښوونځي,1,1,2
31.627375450000027,65.49932066000005,2705156,د ژړي دښت,پنځم كمپ,1,1,2
30.9660853200001,66.43391831000007,2711205,نوي كلي,د ډاكتر محمد داود كور,5,1,6
30.985033040000058,66.41453319000004,2711227,بلال آباد,د حاجي كمال الدين كور,4,2,6
29.787754590000052,65.64584103000006,2716196,شيرشاه,مكتب شيرشاه,4,3,7
29.58181044000005,65.07035892,2716197,كامي,مكتب كامي,4,2,6
31.58133525000007,65.65040373000006,2717064,شپږمه ناحيه,د ذاكر شریف مكتب,4,2,6
31.393521920000087,65.83668826200008,2718237,ميراڼو كلي,د پيرمحمد كور,4,4,8
31.47717761100009,65.71242614700006,2718238,تاجو خان كلي,د كمپ مكتب,4,4,8
36.53147198000001,65.79635831000006,2801025,ناحیه اول,لیسه افغان تپه,4,2,6
36.73310635000012,65.83629619000001,2801026,ناحیه چهارم,مکتب متوسطه چهار شنبه,3,2,5
36.662113090000055,65.70772241000003,2801027,ناحیه دوم,مکتب متوسطه لب جرخراسان,2,1,3
36.68167903500011,65.75197500400002,2801028,ناحیه چهارم,مکتب متوسطه چوباش کلان,2,1,3
36.601774720000094,65.75134211000007,2801031,ناحیه سوم,مکتب متوسطه شکرک,2,1,3
36.615393630000014,65.76944668000004,2801032,ناحیه سوم,لیسه حسن تابین,2,1,3
36.882806960000046,66.10100832000008,2803118,بکاول ترکمنیه,مسجد بکاول ترکمنیه,1,1,2
36.842418310000006,66.10836769000008,2803119,الیک رباط,مکتب متوسطه الیک رباط,2,1,3
36.169017080000025,65.46201696000003,2805090,قوش تبه,مکتب چقمه چقور,2,2,4
36.30457647000006,65.48422199000002,2805091,قوش تبه,مکتب جرقدوق,3,1,4
36.19268868000003,65.45593935000005,2805094,قوش تبه,مکتب تراغلی,1,1,2
36.91258154000006,66.18312440000003,2807038,ناحیه اول,لیسه نسوان آقچه,2,2,4
36.90654590000005,66.18906133000011,2807039,ناحیه اول,مسجد ابوبکر صدیق,2,2,4
36.92369511000003,66.49247092000007,2808052,قریه بالا مردیان,لیسه ذکور بالا مردیان,2,1,3
36.82281417000007,66.38579856000008,2808053,قریه نور آباد,مکتب متوسطه نور آباد,1,1,2
36.89846106000011,66.26745896000007,2809063,هندوکش,مکتب ابتدائیه هندوکش,2,1,3
37.02487299000009,66.35597865000004,2809064,فروک قلعه,مکتب متوسطه فروک قلعه,1,1,2
36.8609694600001,66.31164861000008,2809068,قریه سالتق,مکتب سالتق,1,1,2
37.41319326000004,66.03388355000004,2810080,مخدوم قلی فراغی,لیسه مخدوم قلی فراغی,6,3,9
37.404451020000046,66.06893117000007,2810081,جوی سرای,مکتب متوسطه جوی سرای,3,1,4
37.34553028300006,66.19282114400005,2810082,قریه شهاب,مکتب متوسطه کوک,1,1,2
35.978070550000034,65.38575476000004,2811096,مرکز ولسوالی,لیسه ذکور درزاب,3,1,4
35.97869227000002,65.39607937000007,2811097,مفل,مکتب ابوذر غفاری,2,1,3
36.02757456000009,65.48009886000004,2811102,قریه تاش جواز,مکتب تاش جواز,2,1,3
35.98806003000006,65.30285258000004,2811103,باداملیک درزاب,بادام لیک,1,1,2
36.64339751000002,65.76628845000002,2801011,ناحیه سوم,لیسه نسوان کوک گنبد,4,2,6
36.65605427,65.77724422000006,2801012,ناحیه اول,لیسه عرب خانه,5,3,8
36.65051478000006,65.7987049200001,2801020,ناحیه اول,لیسه آلتی خواجه,4,2,6
36.559762640000045,65.81236926000011,2801021,ناحیه اول,لیسه ذکور قره کینت,3,2,5
36.75863461000009,65.63238222000007,2802112,چوب باش,لیسه چوب باش,2,1,3
