"lat","lon","pc_code","pc_location","pc_name"
33.56488866,69.819924786,1309177,"بل خیل","موله ګل مسجد"
33.55834751,69.79177561,1309178,"تنگه پاروخیل","د چیناری مدرسه"
33.73367967,69.90866464,1311187,"سلتک مقبل","سلتک مقبل متوسطه مکتب"
33.7846718,69.66695998,1312148,"لجه منګل پتکه","لجه ابتدائیه مکتب"
33.78512347,69.66689881,1312149,"لجه منګل پتکه","پتکه مسجد"
33.76242586,69.64725224,1312150,"خیرانی، لجه منګل","خیرانی مکتب"
33.817246923,69.561522022,1308220,"مخی کلی","د مخکی کلی جامع مسجد"
33.822753944,69.924232936,1311221,"د پټان کلی","د نجونو منزنی خونزی"
33.63079477,69.29938136,1302194,"عیسی خیل","د مالی خیلو مکتب"
33.46777722,68.88188321,1303089,"جیغاتیان کولالگو","د اتفاق مکتب"
33.47858348,69.15402412,1303108,"ارمه خرمست خیل","د خر مست خیلو مسجد"
33.4780556,69.155,1303109,"ارمه خرمست خیل","د محمد طلا هجره"
33.386060067,69.318005799,1305127,"زرغون راغه، ګرده څیړی","د ابراهیم دکانونه"
33.37018464,69.39465372,1305128,"فخری، ګرده څیړی","فخری دوکانونه"
33.65320694,69.42956993,1306026,"عثمان خیل","عثمان خیل مسجد"
33.68361468,69.80770505,1309208,"دچلم كلي","چلم مكتب"
33.63034813,69.81929035,1309209,"درندی، بل خیل","د درندي مسجد"
33.71482123,69.62718135,1312153,"توشنک، لجه منګل","توسنک مسجد"
33.82950074,69.51319421,1313050,"کړکین، میرزکه","د وچی الګاډې مکتب"
33.777437,69.382415,1302198,"مچلغو","اخند خیلو منځنئ ښوونځی"
33.7489,69.3367,1302200,"غړک","د فاضل خیلو جامع جومات"
33.33725553,69.91795799,1401022,"خوست ښآر","د غازي ببرک ځدران پارک"
33.3321151,69.87812766,1401023,"مټه چينه","د ګمرکاتو د کور جومات"
33.35606542,69.96190565,1401044,"کجيرې کلى","امين رحمان کور"
33.35422509,69.94086493,1401045,"کوټولى کلى","د کوټولي کلي جومات"
33.31689854,69.78787052,1402090,"د چنداړ کلي  مندوزی","د چنداړ کلي جومات"
33.31099848,69.74043096,1402091,"حسن زي- مندوزی  کلی","دحسن زيو د نجونو ليسه"
33.3079098,69.83101622,1402095,"بهرام خيل","د بهرام خيلو جومات"
33.32386107,69.85453647,1402096,"حيدرحيل","دحيدرخيلو دسموات ښوونځی"
33.29951489,69.6515316,1406119,"غوړشتى","سرکاري هجره"
33.36930471,69.76676493,1406120,"ايم توى","شازغر کلى جومات"
33.30390551,69.65408038,1406122,"الماره","د المارې ښوونځی"
33.307808631,69.698842475,1406123,"نوى کوټ","د جهانمير جومات"
33.44256825,70.20099714,1408056,"زمان خيل","ميرام ګل کلي زمان خيل جومات"
33.51273341,69.6739628,1410106,"لنډرۍ کلى","د حاجي داود هجره لنډرې کلى"
33.52636926,69.59348396,1410107,"بيګالى","د حاجي قادر کور بيګالي"
33.46577417,69.67257835,1410111,"ستر کوټ مانه","جومات ستر کوټ ماڼه"
33.4916781,69.64176867,1410112,"شينکۍ","جومات شينکې"
33.11507588,69.43276804,1411132,"مندته کلی","د کلي د لمنې خيمې"
33.22248703,69.53889996,1411168,"د ډنډکي لوی کلی","د ډنډکي کلى جومات"
33.29706356,69.50579498,1412157,"کمال خيل تازه کلى","جومات کمال خيل تازه کلى"
33.677208,70.007681,1413100,"اسکندره","د اسکندرې ښوونځی"
33.28996611,70.05463299,1401011,"شمل خرسين","د پاستې پالې جومات"
33.28758572,70.05279767,1401012,"شمل خرسين","د ظاهر خان هجره ( خرسين)"
33.34142655,69.92359683,1401017,"مرکز خوست ښار","مرکزي جومات"
33.33419087,69.91762629,1401018,"خوست ښار د ښځوچارو رياست","د ښځو چارو رياست"
33.38288656,70.06927586,1401028,"لکڼ ببرو کلى","د سروکي کلي جومات (لکڼ)"
33.375,70.03388888,1401029,"مديخيل کلی","د مديخيل کلی مدرسه"
33.38143071,70.06846301,1401032,"ايوب خيل کلی","د ايوب خيل کلی جومات"
33.35286045,70.0599016,1401033,"لکڼ چنار کلى","مدرسه"
33.29477399,70.0324094,1401035,"غازي آباد","لوى مارکېټ عازي آباد"
33.353551,69.92040881,1401036,"ماڼۍ کلى","د خليل کور"
33.30968295,69.79922198,1402080,"د ډاډوالو کلى","د ډاډوالو ښکلى جومات"
33.30833308,69.83104228,1402081,"د برهانخيلوکلى","د برهانخيلو جومات"
33.24470486,69.88562661,1403151,"فاطلان کلی","د زوالدين ليسه"
33.28731763,69.92039304,1403152,"د ولسوالی مرکز شیخ امیر","شيخ امير ليسه"
33.28027619,69.82024677,1404143,"دره ګى","د دره ګي مدرسه"
33.19915476,69.70651737,1404144,"تور خيل","د تورخيلو جومات"
33.5473858,69.7284373,1405074,"زوړ کوټ","د زوړ کوټ جومات"
33.59367545,69.71007964,1405075,"عوزک کلی","آزداه فضا په عوزک کی"
33.363516,69.73571985,1406114,"لاټکې","د ډاکټر عبدالبادشاه کور"
33.29950642,69.67079954,1406115,"ليړه","ماکوش جومات"
33.3836076,69.77340203,1406126,"اوم کلى","د اووم کلي مدرسه"
33.49614565,69.9157439,1407064,"موچي کلى","د موچي کلي ښوونځی"
33.57066309,69.88666657,1407167,"حلبسات","د ولسوالى مرکز"
33.32274335,70.20770938,1408048,"صدق","د نظام الدين هجره"
33.542785398,70.018357466,1409058,"شګو کلی","سپرکۍ جومات"
33.5027438,70.05942706,1409059,"کوټکي عوازي کلى","ښوونځى کوټکي عوازي کلى"
33.19535937,69.47150287,1411129,"غورمه","هوار ميدان (غورمه)"
33.13520708,69.48963482,1411130,"تورمنده کلی","خیمه په تورمنده کلی کی"
33.13864082,69.50468792,1411171,"اڅړ خيل","د پړوند اڅړخيلو کلى جومات"
33.1703809,69.49354734,1411172,"برخيل","د برخيلو منديي"
33.64897085,70.04700613,1413104,"کوچي خيل","هوار ميدان کوچي خيل"
36.75686472,68.83113969,1901054,"زرخرید ذاخیل","مسجد زرخرید ذاخیل"
36.813574,68.85946526,1901055,"قریه عسقلان","مسجد حاجی نصرالدین"
36.69371522,68.89328844,1901197,"ناحیه پنجم","مکتب متوسطه رستاق آباد"
36.75126637,68.94231976,1901198,"قریه قوچی خورد","مکتب متوسطه قوچی خورد"
36.50373223,68.90697406,1903129,"لقی ها","لیسه ذکور مرکزعلی آباد"
36.62197523,68.89259566,1903137,"شین تیپه","لیسه شنه تیپه"
36.51907004,68.90064465,1903138,"قریه خیل گدا","مسجد خیل گدا"
